Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	sample_count	sample_weight
AL, 02701	0.049840	0.049840	0.040863	0.003096	0.016717	0.020122	0.256221	0.270562	0.292739	0.000000	0.000000
AL, 02702	0.050917	0.006890	0.054950	0.005881	0.045539	0.016300	0.256221	0.000000	0.563302	0.000000	0.000000
AL, 02703	0.032610	0.000000	0.000000	0.019959	0.048071	0.079837	0.256221	0.000000	0.563302	0.000000	0.000000
AR, 00100	0.039551	0.017240	0.027990	0.008519	0.055168	0.009938	0.079699	0.058410	0.703485	0.000000	0.000000
AR, 00200	0.079776	0.011236	0.066293	0.031236	0.030113	0.086743	0.083411	0.016611	0.594580	0.000000	0.000000
AR, 00300	0.000000	0.038300	0.010125	0.024653	0.000000	0.009685	0.366542	0.024553	0.526141	0.000000	0.000000
AR, 00400	0.002714	0.014153	0.004847	0.021714	0.009112	0.002714	0.496479	0.000000	0.448267	0.000000	0.000000
AR, 00500	0.039412	0.036256	0.004080	0.109461	0.021707	0.006697	0.159006	0.010654	0.612727	0.000000	0.000000
AR, 00600	0.000000	0.022731	0.000000	0.024931	0.121720	0.037396	0.283582	0.000000	0.509641	0.000000	0.000000
AR, 00700	0.000000	0.043833	0.000000	0.065749	0.000000	0.000000	0.580786	0.000000	0.309633	0.000000	0.000000
AR, 00800	0.056216	0.023986	0.000000	0.030732	0.014241	0.015741	0.392768	0.008101	0.458215	0.000000	0.000000
AR, 00900	0.136750	0.023510	0.050835	0.023879	0.039019	0.008616	0.108119	0.015441	0.593830	0.000000	0.000000
AR, 01000	0.060177	0.020059	0.043907	0.004458	0.028083	0.125926	0.108119	0.020104	0.589167	0.000000	0.000000
AR, 01100	0.074898	0.012136	0.022626	0.015690	0.039530	0.005115	0.232724	0.012971	0.584310	0.000000	0.000000
AR, 01200	0.039591	0.011470	0.004440	0.005735	0.023311	0.000000	0.260121	0.000000	0.655332	0.000000	0.000000
AR, 01300	0.059211	0.046936	0.000000	0.029606	0.000000	0.000000	0.292351	0.000000	0.571896	0.000000	0.000000
AR, 01400	0.016852	0.097112	0.000000	0.038274	0.061123	0.017423	0.121494	0.018455	0.629267	0.000000	0.000000
AR, 01500	0.020764	0.008125	0.010833	0.002708	0.017153	0.000000	0.503399	0.013186	0.423833	0.000000	0.000000
AR, 01600	0.062469	0.010284	0.015236	0.017522	0.022473	0.020569	0.313693	0.000000	0.537754	0.000000	0.000000
AR, 01700	0.020980	0.003953	0.005372	0.002635	0.008818	0.000000	0.684681	0.000000	0.273561	0.000000	0.000000
AR, 01800	0.030040	0.026104	0.000000	0.000000	0.003315	0.000000	0.675227	0.000000	0.265315	0.000000	0.000000
AR, 01900	0.000000	0.000000	0.020586	0.039942	0.000000	0.000000	0.685753	0.000000	0.253719	0.000000	0.000000
AR, 02000	0.017502	0.000000	0.046088	0.005250	0.042004	0.011668	0.552186	0.000000	0.325303	0.000000	0.000000
AZ, 00100	0.117444	0.000000	0.065591	0.013739	0.017727	0.052296	0.103289	0.004487	0.625428	0.000000	0.000000
AZ, 00101	0.065833	0.000000	0.056593	0.039269	0.061213	0.043889	0.103289	0.054191	0.575724	0.000000	0.000000
AZ, 00102	0.172791	0.008058	0.000000	0.026859	0.000000	0.059089	0.103289	0.000000	0.629914	0.000000	0.000000
AZ, 00103	0.063446	0.000000	0.077273	0.015455	0.030096	0.080527	0.103289	0.000000	0.629914	0.000000	0.000000
AZ, 00104	0.000000	0.000000	0.098678	0.084059	0.043857	0.040202	0.103289	0.000000	0.629914	0.000000	0.000000
AZ, 00105	0.016376	0.012282	0.045035	0.010235	0.074376	0.108493	0.103289	0.000000	0.629914	0.000000	0.000000
AZ, 00106	0.090167	0.000000	0.008029	0.000000	0.088932	0.079669	0.103289	0.062574	0.567340	0.000000	0.000000
AZ, 00107	0.085888	0.000000	0.054214	0.031674	0.046053	0.048968	0.103289	0.010205	0.619709	0.000000	0.000000
AZ, 00108	0.051487	0.000000	0.033935	0.010824	0.057338	0.113213	0.103289	0.131357	0.498558	0.000000	0.000000
AZ, 00109	0.046496	0.001337	0.032235	0.001634	0.018123	0.166971	0.103289	0.136325	0.493590	0.000000	0.000000
AZ, 00110	0.002848	0.003798	0.034180	0.000000	0.015761	0.210209	0.103289	0.034120	0.595794	0.000000	0.000000
AZ, 00111	0.000000	0.053359	0.000000	0.000000	0.000000	0.213437	0.103289	0.035572	0.594343	0.000000	0.000000
AZ, 00112	0.040531	0.005116	0.058829	0.034038	0.031874	0.096409	0.103289	0.066711	0.563203	0.000000	0.000000
AZ, 00113	0.125936	0.000000	0.018657	0.040113	0.000000	0.082091	0.103289	0.000000	0.629914	0.000000	0.000000
AZ, 00114	0.027979	0.000000	0.078940	0.074943	0.000000	0.084935	0.103289	0.130327	0.499587	0.000000	0.000000
AZ, 00115	0.031930	0.000000	0.097211	0.043993	0.038317	0.055346	0.103289	0.000000	0.629914	0.000000	0.000000
AZ, 00116	0.003660	0.004026	0.041355	0.060752	0.054530	0.102473	0.103289	0.072571	0.557344	0.000000	0.000000
AZ, 00117	0.000000	0.000000	0.000000	0.059904	0.000000	0.206892	0.103289	0.037200	0.592715	0.000000	0.000000
AZ, 00118	0.023729	0.000000	0.040877	0.027916	0.047457	0.126818	0.103289	0.081279	0.548635	0.000000	0.000000
AZ, 00119	0.023908	0.036406	0.091830	0.026082	0.028799	0.059771	0.103289	0.081015	0.548899	0.000000	0.000000
AZ, 00120	0.093510	0.000000	0.009155	0.000000	0.079777	0.084355	0.103289	0.024118	0.605796	0.000000	0.000000
AZ, 00121	0.157537	0.060982	0.000000	0.000000	0.000000	0.048278	0.103289	0.003862	0.626052	0.000000	0.000000
AZ, 00122	0.114079	0.020240	0.038640	0.000000	0.093839	0.000000	0.103289	0.000000	0.629914	0.000000	0.000000
AZ, 00123	0.024456	0.000000	0.066699	0.106719	0.046689	0.022233	0.103289	0.106496	0.523418	0.000000	0.000000
AZ, 00124	0.112747	0.000000	0.050234	0.000000	0.043536	0.060280	0.103289	0.000000	0.629914	0.000000	0.000000
AZ, 00125	0.000000	0.000000	0.000000	0.000000	0.000000	0.266797	0.103289	0.000000	0.629914	0.000000	0.000000
AZ, 00126	0.059604	0.000000	0.096501	0.000000	0.061023	0.049670	0.103289	0.000000	0.629914	0.000000	0.000000
AZ, 00127	0.042308	0.000000	0.010361	0.000000	0.021586	0.192543	0.103289	0.000000	0.629914	0.000000	0.000000
AZ, 00128	0.000000	0.000000	0.000000	0.266797	0.000000	0.000000	0.103289	0.000000	0.629914	0.000000	0.000000
AZ, 00129	0.090348	0.000000	0.046718	0.011969	0.061004	0.056757	0.103289	0.011770	0.618145	0.000000	0.000000
AZ, 00130	0.094088	0.000000	0.072177	0.000000	0.000000	0.100532	0.103289	0.032988	0.596926	0.000000	0.000000
AZ, 00131	0.068960	0.000000	0.122093	0.000000	0.019218	0.056525	0.103289	0.000000	0.629914	0.000000	0.000000
AZ, 00132	0.000000	0.000000	0.015617	0.000000	0.000000	0.251179	0.103289	0.017195	0.612720	0.000000	0.000000
AZ, 00133	0.092697	0.007790	0.005063	0.010906	0.037780	0.112561	0.103289	0.000000	0.629914	0.000000	0.000000
AZ, 00134	0.047887	0.218910	0.000000	0.000000	0.000000	0.000000	0.103289	0.021704	0.608211	0.000000	0.000000
AZ, 00201	0.069613	0.013923	0.118878	0.008568	0.014994	0.013923	0.246912	0.008329	0.504861	0.000000	0.000000
AZ, 00202	0.092778	0.000000	0.051691	0.000000	0.032472	0.062957	0.246912	0.005566	0.507624	0.000000	0.000000
AZ, 00203	0.074751	0.036941	0.003911	0.000000	0.070405	0.053890	0.246912	0.009721	0.503469	0.000000	0.000000
AZ, 00204	0.028498	0.000000	0.042487	0.031606	0.056995	0.080311	0.246912	0.066731	0.446459	0.000000	0.000000
AZ, 00205	0.000000	0.000000	0.000000	0.239898	0.000000	0.000000	0.246912	0.006854	0.506336	0.000000	0.000000
AZ, 00206	0.034271	0.019706	0.000000	0.035128	0.000000	0.150793	0.246912	0.000000	0.513190	0.000000	0.000000
AZ, 00207	0.021131	0.019266	0.050341	0.044748	0.031696	0.072715	0.246912	0.049824	0.463365	0.000000	0.000000
AZ, 00208	0.000000	0.007997	0.000000	0.000000	0.000000	0.231902	0.246912	0.096600	0.416589	0.000000	0.000000
AZ, 00209	0.078587	0.070315	0.090996	0.000000	0.000000	0.000000	0.246912	0.223377	0.289813	0.000000	0.000000
AZ, 00300	0.000000	0.018533	0.000000	0.002556	0.015977	0.014059	0.609003	0.024243	0.315629	0.000000	0.000000
AZ, 00400	0.077382	0.014133	0.016218	0.001853	0.069505	0.024558	0.329814	0.073078	0.393458	0.000000	0.000000
AZ, 00500	0.006557	0.012567	0.018304	0.036881	0.010655	0.019397	0.443866	0.036598	0.415176	0.000000	0.000000
AZ, 00600	0.000000	0.006661	0.000000	0.021369	0.033025	0.007216	0.601523	0.025490	0.304716	0.000000	0.000000
AZ, 00700	0.032816	0.000000	0.000000	0.018257	0.043678	0.000000	0.575174	0.007770	0.322305	0.000000	0.000000
AZ, 00800	0.000000	0.001585	0.000000	0.030014	0.010885	0.002008	0.487814	0.020021	0.447673	0.000000	0.000000
AZ, 00803	0.000000	0.000000	0.000000	0.051463	0.000000	0.000000	0.430299	0.015071	0.503166	0.000000	0.000000
AZ, 00805	0.008577	0.008577	0.008577	0.008577	0.008577	0.008577	0.430299	0.008466	0.509772	0.000000	0.000000
AZ, 00807	0.000000	0.000000	0.000000	0.005776	0.000000	0.045686	0.430299	0.030019	0.488219	0.000000	0.000000
AZ, 00900	0.004606	0.000000	0.002735	0.004462	0.019577	0.003887	0.933938	0.001775	0.029020	0.000000	0.000000
CA, 00101	0.026461	0.047800	0.074261	0.036704	0.000000	0.221075	0.029181	0.085750	0.478769	0.000000	0.000000
CA, 00102	0.021733	0.005525	0.054886	0.028364	0.006262	0.289531	0.029181	0.431691	0.132828	0.000000	0.000000
CA, 00103	0.168852	0.000000	0.000000	0.000000	0.000000	0.237449	0.029181	0.200838	0.363680	0.000000	0.000000
CA, 00104	0.049364	0.020252	0.091133	0.043035	0.094930	0.107587	0.029181	0.032726	0.531793	0.000000	0.000000
CA, 00105	0.175314	0.018953	0.010661	0.034352	0.046197	0.120824	0.029181	0.154379	0.410140	0.000000	0.000000
CA, 00106	0.000000	0.000000	0.000000	0.000000	0.406301	0.000000	0.029181	0.060055	0.504463	0.000000	0.000000
CA, 00107	0.000000	0.000000	0.025647	0.016198	0.322611	0.041845	0.029181	0.286172	0.278347	0.000000	0.000000
CA, 00108	0.006734	0.000000	0.016462	0.023944	0.008231	0.350930	0.029181	0.287818	0.276700	0.000000	0.000000
CA, 00109	0.008608	0.000000	0.040458	0.031850	0.023242	0.302143	0.029181	0.242772	0.321746	0.000000	0.000000
CA, 00110	0.008088	0.009991	0.038537	0.000000	0.020934	0.328752	0.029181	0.124013	0.440505	0.000000	0.000000
CA, 00300	0.000000	0.000000	0.051587	0.036250	0.000000	0.000000	0.368797	0.000000	0.543366	0.000000	0.000000
CA, 00701	0.050014	0.010297	0.000000	0.041556	0.065827	0.043027	0.284326	0.019985	0.484969	0.000000	0.000000
CA, 00702	0.000000	0.000000	0.018109	0.026340	0.032925	0.133346	0.284326	0.000000	0.504954	0.000000	0.000000
CA, 01100	0.000000	0.021547	0.003715	0.016718	0.058698	0.008173	0.442941	0.072332	0.375877	0.000000	0.000000
CA, 01301	0.123304	0.000000	0.000000	0.000000	0.053432	0.090423	0.046112	0.307431	0.379298	0.000000	0.000000
CA, 01302	0.000000	0.061416	0.101336	0.000000	0.000000	0.104407	0.046112	0.124860	0.561870	0.000000	0.000000
CA, 01303	0.000000	0.205029	0.000000	0.000000	0.062130	0.000000	0.046112	0.074577	0.612153	0.000000	0.000000
CA, 01304	0.000000	0.037240	0.050193	0.018350	0.026446	0.134929	0.046112	0.168060	0.518669	0.000000	0.000000
CA, 01305	0.054020	0.007717	0.035278	0.023886	0.014332	0.131926	0.046112	0.078992	0.607738	0.000000	0.000000
CA, 01306	0.000000	0.000000	0.000000	0.041907	0.000000	0.225252	0.046112	0.082264	0.604465	0.000000	0.000000
CA, 01307	0.046239	0.046239	0.091194	0.000000	0.000000	0.083487	0.046112	0.037322	0.649407	0.000000	0.000000
CA, 01308	0.000000	0.000000	0.000000	0.000000	0.000000	0.267159	0.046112	0.022404	0.664326	0.000000	0.000000
CA, 01309	0.045094	0.075723	0.070618	0.000000	0.056154	0.019569	0.046112	0.008155	0.678574	0.000000	0.000000
CA, 01500	0.026327	0.025821	0.012151	0.000000	0.000000	0.017720	0.576847	0.000000	0.341133	0.000000	0.000000
CA, 01700	0.000000	0.000000	0.000000	0.000000	0.137069	0.000000	0.164536	0.015941	0.682454	0.000000	0.000000
CA, 01901	0.059800	0.000000	0.000000	0.098380	0.120564	0.009645	0.114126	0.026639	0.570845	0.000000	0.000000
CA, 01902	0.004666	0.000000	0.022161	0.115472	0.068817	0.077273	0.114126	0.007369	0.590115	0.000000	0.000000
CA, 01903	0.124764	0.000000	0.031702	0.065450	0.035793	0.030680	0.114126	0.000000	0.597484	0.000000	0.000000
CA, 01904	0.057189	0.043014	0.020285	0.093604	0.047413	0.026884	0.114126	0.059353	0.538132	0.000000	0.000000
CA, 01905	0.068963	0.010747	0.000000	0.063589	0.122700	0.022390	0.114126	0.024204	0.573281	0.000000	0.000000
CA, 01906	0.011145	0.000000	0.025774	0.079412	0.083591	0.088467	0.114126	0.012084	0.585400	0.000000	0.000000
CA, 01907	0.034910	0.037946	0.000000	0.063749	0.151784	0.000000	0.114126	0.000000	0.597484	0.000000	0.000000
CA, 02300	0.005907	0.008123	0.020676	0.075689	0.084550	0.000000	0.218565	0.115631	0.470858	0.000000	0.000000
CA, 02500	0.024655	0.000000	0.000000	0.051072	0.130321	0.047549	0.238346	0.039770	0.468287	0.000000	0.000000
CA, 02901	0.000000	0.029840	0.011394	0.058053	0.011936	0.078670	0.173841	0.000000	0.636266	0.000000	0.000000
CA, 02902	0.004396	0.041759	0.021099	0.046155	0.010550	0.065935	0.173841	0.025765	0.610501	0.000000	0.000000
CA, 02903	0.002601	0.086883	0.034337	0.024972	0.014047	0.027053	0.173841	0.020595	0.615671	0.000000	0.000000
CA, 02904	0.000000	0.000000	0.000000	0.072028	0.117865	0.000000	0.173841	0.000000	0.636266	0.000000	0.000000
CA, 02905	0.037612	0.049537	0.013760	0.005045	0.047244	0.036694	0.173841	0.012024	0.624242	0.000000	0.000000
CA, 03100	0.023493	0.000000	0.036745	0.056021	0.106018	0.042166	0.134271	0.005304	0.595983	0.000000	0.000000
CA, 03300	0.038076	0.006981	0.000000	0.047595	0.000000	0.014596	0.427769	0.012100	0.452883	0.000000	0.000000
CA, 03701	0.000000	0.000000	0.247581	0.000000	0.000000	0.247581	0.050081	0.037896	0.416861	0.000000	0.000000
CA, 03702	0.000000	0.000000	0.109169	0.087725	0.060433	0.237834	0.050081	0.042566	0.412191	0.000000	0.000000
CA, 03703	0.034871	0.000000	0.276640	0.000000	0.000000	0.183651	0.050081	0.000000	0.454757	0.000000	0.000000
CA, 03704	0.000000	0.000000	0.073095	0.000000	0.106106	0.315960	0.050081	0.000000	0.454757	0.000000	0.000000
CA, 03705	0.000000	0.000000	0.124979	0.006792	0.005434	0.357956	0.050081	0.126321	0.328436	0.000000	0.000000
CA, 03706	0.183060	0.000000	0.051017	0.000000	0.054018	0.207068	0.050081	0.064309	0.390448	0.000000	0.000000
CA, 03707	0.037209	0.000000	0.160284	0.108764	0.000000	0.188906	0.050081	0.027937	0.426820	0.000000	0.000000
CA, 03708	0.077025	0.000000	0.304433	0.000000	0.000000	0.113704	0.050081	0.098132	0.356625	0.000000	0.000000
CA, 03709	0.000000	0.000000	0.000000	0.000000	0.000000	0.495162	0.050081	0.037896	0.416861	0.000000	0.000000
CA, 03710	0.000000	0.000000	0.382814	0.000000	0.000000	0.112348	0.050081	0.130344	0.324413	0.000000	0.000000
CA, 03711	0.100711	0.000000	0.092318	0.067141	0.047558	0.187434	0.050081	0.208217	0.246540	0.000000	0.000000
CA, 03712	0.078832	0.000000	0.115784	0.000000	0.000000	0.300546	0.050081	0.083482	0.371275	0.000000	0.000000
CA, 03713	0.000000	0.000000	0.000000	0.000000	0.000000	0.495162	0.050081	0.149160	0.305597	0.000000	0.000000
CA, 03714	0.000000	0.000000	0.000000	0.000000	0.000000	0.495162	0.050081	0.418737	0.036020	0.000000	0.000000
CA, 03715	0.000000	0.043228	0.094316	0.000000	0.000000	0.357617	0.050081	0.000000	0.454757	0.000000	0.000000
CA, 03716	0.000000	0.000000	0.000000	0.000000	0.000000	0.495162	0.050081	0.000000	0.454757	0.000000	0.000000
CA, 03717	0.211269	0.000000	0.099032	0.000000	0.184860	0.000000	0.050081	0.047676	0.407081	0.000000	0.000000
CA, 03718	0.008241	0.021977	0.133233	0.006868	0.035712	0.289130	0.050081	0.188104	0.266653	0.000000	0.000000
CA, 03719	0.005366	0.015123	0.026344	0.071713	0.032686	0.343930	0.050081	0.252248	0.202509	0.000000	0.000000
CA, 03720	0.207968	0.000000	0.036783	0.000000	0.000000	0.250410	0.050081	0.000000	0.454757	0.000000	0.000000
CA, 03721	0.031019	0.000000	0.087314	0.000000	0.028147	0.348681	0.050081	0.039203	0.415554	0.000000	0.000000
CA, 03722	0.099032	0.000000	0.167900	0.007399	0.027888	0.192942	0.050081	0.000000	0.454757	0.000000	0.000000
CA, 03723	0.066606	0.000000	0.221727	0.000000	0.012269	0.194559	0.050081	0.000000	0.454757	0.000000	0.000000
CA, 03724	0.012909	0.000000	0.084832	0.034117	0.033195	0.330108	0.050081	0.065287	0.389470	0.000000	0.000000
CA, 03725	0.017240	0.005653	0.018936	0.001978	0.000000	0.451354	0.050081	0.139058	0.315699	0.000000	0.000000
CA, 03726	0.353687	0.057264	0.000000	0.000000	0.000000	0.084211	0.050081	0.014525	0.440232	0.000000	0.000000
CA, 03727	0.194114	0.000000	0.122598	0.000000	0.042228	0.136221	0.050081	0.000000	0.454757	0.000000	0.000000
CA, 03728	0.000000	0.010009	0.186476	0.021597	0.086917	0.190163	0.050081	0.000000	0.454757	0.000000	0.000000
CA, 03729	0.118023	0.000000	0.099783	0.006438	0.045063	0.225854	0.050081	0.024362	0.430395	0.000000	0.000000
CA, 03730	0.083075	0.010693	0.099526	0.000000	0.048529	0.253338	0.050081	0.088259	0.366498	0.000000	0.000000
CA, 03731	0.032858	0.000000	0.147479	0.000000	0.094753	0.220072	0.050081	0.134262	0.320495	0.000000	0.000000
CA, 03732	0.044900	0.011067	0.065769	0.026244	0.018972	0.328211	0.050081	0.000000	0.454757	0.000000	0.000000
CA, 03733	0.020688	0.013492	0.110186	0.000000	0.040027	0.310769	0.050081	0.362577	0.092180	0.000000	0.000000
CA, 03734	0.025984	0.013237	0.113740	0.004903	0.015688	0.321610	0.050081	0.288735	0.166022	0.000000	0.000000
CA, 03735	0.020575	0.061724	0.211232	0.000000	0.000000	0.201631	0.050081	0.052159	0.402599	0.000000	0.000000
CA, 03736	0.096782	0.000000	0.135044	0.027009	0.074274	0.162053	0.050081	0.093501	0.361256	0.000000	0.000000
CA, 03737	0.082527	0.108936	0.145247	0.049516	0.000000	0.108936	0.050081	0.000000	0.454757	0.000000	0.000000
CA, 03738	0.073517	0.043246	0.099465	0.000000	0.000000	0.278934	0.050081	0.214311	0.240446	0.000000	0.000000
CA, 03739	0.000000	0.172731	0.322431	0.000000	0.000000	0.000000	0.050081	0.289845	0.164912	0.000000	0.000000
CA, 03740	0.000000	0.000000	0.000000	0.000000	0.000000	0.495162	0.050081	0.115337	0.339420	0.000000	0.000000
CA, 03741	0.000000	0.132043	0.013204	0.000000	0.264086	0.085828	0.050081	0.000000	0.454757	0.000000	0.000000
CA, 03742	0.144654	0.200290	0.091800	0.000000	0.058418	0.000000	0.050081	0.000000	0.454757	0.000000	0.000000
CA, 03743	0.000000	0.216633	0.000000	0.278528	0.000000	0.000000	0.050081	0.218283	0.236474	0.000000	0.000000
CA, 03744	0.014194	0.007726	0.022279	0.004312	0.000000	0.446652	0.050081	0.271809	0.182948	0.000000	0.000000
CA, 03745	0.065476	0.091393	0.107762	0.058656	0.069568	0.102306	0.050081	0.303851	0.150906	0.000000	0.000000
CA, 03746	0.032421	0.000000	0.117896	0.051579	0.022105	0.271160	0.050081	0.261830	0.192927	0.000000	0.000000
CA, 03747	0.000000	0.000000	0.000000	0.495162	0.000000	0.000000	0.050081	0.095282	0.359475	0.000000	0.000000
CA, 03748	0.021379	0.000000	0.030016	0.015764	0.010581	0.417421	0.050081	0.074627	0.380130	0.000000	0.000000
CA, 03749	0.078995	0.000000	0.038534	0.134869	0.000000	0.242764	0.050081	0.000000	0.454757	0.000000	0.000000
CA, 03750	0.080577	0.000000	0.129964	0.000000	0.053285	0.231335	0.050081	0.185712	0.269045	0.000000	0.000000
CA, 03751	0.000000	0.061112	0.021938	0.256983	0.000000	0.155130	0.050081	0.260121	0.194636	0.000000	0.000000
CA, 03752	0.000000	0.000000	0.061105	0.111675	0.103246	0.219135	0.050081	0.332749	0.122008	0.000000	0.000000
CA, 03753	0.000000	0.000000	0.081427	0.000000	0.088029	0.325706	0.050081	0.056206	0.398551	0.000000	0.000000
CA, 03754	0.081906	0.111691	0.000000	0.000000	0.182428	0.119137	0.050081	0.222895	0.231862	0.000000	0.000000
CA, 03755	0.000000	0.000000	0.000000	0.239044	0.000000	0.256118	0.050081	0.077223	0.377534	0.000000	0.000000
CA, 03756	0.000000	0.000000	0.495162	0.000000	0.000000	0.000000	0.050081	0.269322	0.185435	0.000000	0.000000
CA, 03757	0.048126	0.000000	0.024598	0.146516	0.043848	0.232074	0.050081	0.000000	0.454757	0.000000	0.000000
CA, 03758	0.075082	0.009504	0.199585	0.023760	0.018058	0.169172	0.050081	0.145246	0.309511	0.000000	0.000000
CA, 03759	0.228278	0.000000	0.021821	0.000000	0.157780	0.087283	0.050081	0.309077	0.145680	0.000000	0.000000
CA, 03760	0.000000	0.000000	0.272339	0.222823	0.000000	0.000000	0.050081	0.056096	0.398661	0.000000	0.000000
CA, 03761	0.000000	0.000000	0.495162	0.000000	0.000000	0.000000	0.050081	0.000000	0.454757	0.000000	0.000000
CA, 03762	0.055518	0.000000	0.174057	0.000000	0.064521	0.201066	0.050081	0.000000	0.454757	0.000000	0.000000
CA, 03763	0.121455	0.000000	0.214881	0.000000	0.000000	0.158825	0.050081	0.000000	0.454757	0.000000	0.000000
CA, 03764	0.199662	0.000000	0.000000	0.000000	0.000000	0.295500	0.050081	0.238206	0.216551	0.000000	0.000000
CA, 03765	0.000000	0.000000	0.000000	0.495162	0.000000	0.000000	0.050081	0.071179	0.383578	0.000000	0.000000
CA, 03766	0.049617	0.022784	0.036960	0.026834	0.031897	0.327070	0.050081	0.231779	0.222978	0.000000	0.000000
CA, 03767	0.088768	0.019418	0.145636	0.076285	0.031901	0.133153	0.050081	0.067095	0.387662	0.000000	0.000000
CA, 03768	0.000000	0.000000	0.239235	0.000000	0.000000	0.255926	0.050081	0.105757	0.349000	0.000000	0.000000
CA, 03769	0.082527	0.082527	0.082527	0.082527	0.082527	0.082527	0.050081	0.106017	0.348740	0.000000	0.000000
CA, 03900	0.022577	0.022577	0.022577	0.022577	0.022577	0.022577	0.197704	0.000000	0.666834	0.000000	0.000000
CA, 04101	0.000000	0.000000	0.000000	0.078337	0.000000	0.266347	0.039237	0.000000	0.616078	0.000000	0.000000
