Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	sample_count	sample_weight
AL, 02000	0.062564	0.034862	0.013384	0.048557	0.036107	0.039842	0.165477	0.023029	0.576178	0.000000	0.000000
AL, 02100	0.008965	0.007701	0.018389	0.023906	0.032641	0.002529	0.384186	0.000000	0.521683	0.000000	0.000000
AL, 02200	0.000000	0.005775	0.000000	0.005775	0.033721	0.002608	0.743535	0.000000	0.208585	0.000000	0.000000
AL, 02300	0.000000	0.012764	0.011085	0.021833	0.028887	0.000000	0.479617	0.017707	0.428107	0.000000	0.000000
AL, 02400	0.028078	0.009865	0.022576	0.011193	0.078543	0.003984	0.321899	0.003772	0.520089	0.000000	0.000000
AL, 02500	0.011908	0.003915	0.041760	0.026752	0.015334	0.013376	0.376415	0.009064	0.501475	0.000000	0.000000
AL, 02600	0.020401	0.001385	0.028587	0.010452	0.022542	0.018260	0.213906	0.016770	0.667697	0.000000	0.000000
AL, 02701	0.046092	0.046092	0.037790	0.002863	0.015459	0.018609	0.290435	0.260648	0.282012	0.000000	0.000000
AL, 02702	0.047088	0.006372	0.050817	0.005439	0.042115	0.015074	0.290435	0.000000	0.542660	0.000000	0.000000
AL, 02703	0.030157	0.000000	0.000000	0.018458	0.044456	0.073833	0.290435	0.000000	0.542660	0.000000	0.000000
AR, 00100	0.037794	0.016474	0.026747	0.008140	0.052718	0.009497	0.080413	0.058894	0.709322	0.000000	0.000000
AR, 00200	0.077147	0.010866	0.064108	0.030207	0.029120	0.083884	0.085830	0.016819	0.602020	0.000000	0.000000
AR, 00300	0.000000	0.034452	0.009108	0.022176	0.000000	0.008712	0.409684	0.023000	0.492868	0.000000	0.000000
AR, 00400	0.002356	0.012283	0.004206	0.018845	0.007908	0.002356	0.548737	0.000000	0.403310	0.000000	0.000000
AR, 00500	0.038253	0.035190	0.003960	0.106242	0.021069	0.006500	0.164775	0.010665	0.613345	0.000000	0.000000
AR, 00600	0.000000	0.021952	0.000000	0.024076	0.117549	0.036115	0.304006	0.000000	0.496302	0.000000	0.000000
AR, 00700	0.000000	0.034930	0.000000	0.052394	0.000000	0.000000	0.613706	0.000000	0.298970	0.000000	0.000000
AR, 00800	0.049836	0.021264	0.000000	0.027244	0.012625	0.013954	0.418573	0.007931	0.448573	0.000000	0.000000
AR, 00900	0.133965	0.023031	0.049800	0.023393	0.038224	0.008441	0.120026	0.015285	0.587836	0.000000	0.000000
AR, 01000	0.058951	0.019650	0.043013	0.004367	0.027511	0.123361	0.120026	0.019901	0.583220	0.000000	0.000000
AR, 01100	0.071410	0.011571	0.021572	0.014960	0.037689	0.004876	0.247251	0.012827	0.577843	0.000000	0.000000
AR, 01200	0.037519	0.010870	0.004208	0.005435	0.022091	0.000000	0.263922	0.000000	0.655956	0.000000	0.000000
AR, 01300	0.056556	0.044831	0.000000	0.028278	0.000000	0.000000	0.321982	0.000000	0.548352	0.000000	0.000000
AR, 01400	0.016533	0.095272	0.000000	0.037549	0.059966	0.017093	0.132608	0.018263	0.622717	0.000000	0.000000
AR, 01500	0.017606	0.006889	0.009186	0.002296	0.014544	0.000000	0.544254	0.012227	0.392999	0.000000	0.000000
AR, 01600	0.059429	0.009784	0.014495	0.016669	0.021380	0.019568	0.347500	0.000000	0.511175	0.000000	0.000000
AR, 01700	0.017129	0.003227	0.004386	0.002152	0.007199	0.000000	0.707006	0.000000	0.258901	0.000000	0.000000
AR, 01800	0.023444	0.020372	0.000000	0.000000	0.002587	0.000000	0.727546	0.000000	0.226052	0.000000	0.000000
AR, 01900	0.000000	0.000000	0.015807	0.030670	0.000000	0.000000	0.722625	0.000000	0.230897	0.000000	0.000000
AR, 02000	0.015333	0.000000	0.040377	0.004600	0.036800	0.010222	0.575044	0.000000	0.317624	0.000000	0.000000
AZ, 00100	0.113495	0.000000	0.063386	0.013277	0.017131	0.050537	0.101170	0.004566	0.636438	0.000000	0.000000
AZ, 00101	0.063619	0.000000	0.054690	0.037948	0.059155	0.042413	0.101170	0.055145	0.585859	0.000000	0.000000
AZ, 00102	0.166981	0.007787	0.000000	0.025956	0.000000	0.057102	0.101170	0.000000	0.641004	0.000000	0.000000
AZ, 00103	0.061312	0.000000	0.074675	0.014935	0.029084	0.077819	0.101170	0.000000	0.641004	0.000000	0.000000
AZ, 00104	0.000000	0.000000	0.095360	0.081233	0.042382	0.038851	0.101170	0.000000	0.641004	0.000000	0.000000
AZ, 00105	0.015826	0.011869	0.043521	0.009891	0.071875	0.104845	0.101170	0.000000	0.641004	0.000000	0.000000
AZ, 00106	0.087136	0.000000	0.007759	0.000000	0.085942	0.076990	0.101170	0.063676	0.577328	0.000000	0.000000
AZ, 00107	0.083000	0.000000	0.052391	0.030609	0.044505	0.047321	0.101170	0.010385	0.630619	0.000000	0.000000
AZ, 00108	0.049756	0.000000	0.032794	0.010460	0.055410	0.109406	0.101170	0.133669	0.507335	0.000000	0.000000
AZ, 00109	0.044933	0.001292	0.031152	0.001579	0.017514	0.161357	0.101170	0.138725	0.502279	0.000000	0.000000
AZ, 00110	0.002753	0.003670	0.033031	0.000000	0.015231	0.203141	0.101170	0.034721	0.606283	0.000000	0.000000
AZ, 00111	0.000000	0.051565	0.000000	0.000000	0.000000	0.206261	0.101170	0.036198	0.604806	0.000000	0.000000
AZ, 00112	0.039168	0.004944	0.056851	0.032894	0.030802	0.093167	0.101170	0.067886	0.573118	0.000000	0.000000
AZ, 00113	0.121701	0.000000	0.018030	0.038764	0.000000	0.079331	0.101170	0.000000	0.641004	0.000000	0.000000
AZ, 00114	0.027038	0.000000	0.076286	0.072423	0.000000	0.082079	0.101170	0.132622	0.508382	0.000000	0.000000
AZ, 00115	0.030857	0.000000	0.093942	0.042514	0.037028	0.053485	0.101170	0.000000	0.641004	0.000000	0.000000
AZ, 00116	0.003537	0.003890	0.039965	0.058709	0.052697	0.099028	0.101170	0.073848	0.567156	0.000000	0.000000
AZ, 00117	0.000000	0.000000	0.000000	0.057890	0.000000	0.199936	0.101170	0.037855	0.603149	0.000000	0.000000
AZ, 00118	0.022931	0.000000	0.039503	0.026977	0.045861	0.122554	0.101170	0.082710	0.558294	0.000000	0.000000
AZ, 00119	0.023105	0.035182	0.088743	0.025205	0.027831	0.057761	0.101170	0.082441	0.558563	0.000000	0.000000
AZ, 00120	0.090366	0.000000	0.008847	0.000000	0.077095	0.081519	0.101170	0.024543	0.616461	0.000000	0.000000
AZ, 00121	0.152240	0.058932	0.000000	0.000000	0.000000	0.046654	0.101170	0.003930	0.637074	0.000000	0.000000
AZ, 00122	0.110243	0.019559	0.037340	0.000000	0.090684	0.000000	0.101170	0.000000	0.641004	0.000000	0.000000
AZ, 00123	0.023634	0.000000	0.064457	0.103130	0.045120	0.021486	0.101170	0.108371	0.532633	0.000000	0.000000
AZ, 00124	0.108956	0.000000	0.048545	0.000000	0.042072	0.058254	0.101170	0.000000	0.641004	0.000000	0.000000
AZ, 00125	0.000000	0.000000	0.000000	0.000000	0.000000	0.257826	0.101170	0.000000	0.641004	0.000000	0.000000
AZ, 00126	0.057599	0.000000	0.093256	0.000000	0.058971	0.048000	0.101170	0.000000	0.641004	0.000000	0.000000
AZ, 00127	0.040885	0.000000	0.010013	0.000000	0.020860	0.186069	0.101170	0.000000	0.641004	0.000000	0.000000
AZ, 00128	0.000000	0.000000	0.000000	0.257826	0.000000	0.000000	0.101170	0.000000	0.641004	0.000000	0.000000
AZ, 00129	0.087310	0.000000	0.045148	0.011567	0.058953	0.054849	0.101170	0.011977	0.629027	0.000000	0.000000
AZ, 00130	0.090924	0.000000	0.069750	0.000000	0.000000	0.097152	0.101170	0.033569	0.607435	0.000000	0.000000
AZ, 00131	0.066641	0.000000	0.117988	0.000000	0.018572	0.054624	0.101170	0.000000	0.641004	0.000000	0.000000
AZ, 00132	0.000000	0.000000	0.015092	0.000000	0.000000	0.242734	0.101170	0.017497	0.623507	0.000000	0.000000
AZ, 00133	0.089580	0.007528	0.004893	0.010539	0.036510	0.108776	0.101170	0.000000	0.641004	0.000000	0.000000
AZ, 00134	0.046276	0.211550	0.000000	0.000000	0.000000	0.000000	0.101170	0.022086	0.618918	0.000000	0.000000
AZ, 00201	0.066450	0.013290	0.113477	0.008179	0.014312	0.013290	0.276205	0.008030	0.486766	0.000000	0.000000
AZ, 00202	0.088563	0.000000	0.049342	0.000000	0.030997	0.060096	0.276205	0.005367	0.489430	0.000000	0.000000
AZ, 00203	0.071354	0.035262	0.003734	0.000000	0.067206	0.051442	0.276205	0.009373	0.485424	0.000000	0.000000
AZ, 00204	0.027203	0.000000	0.040557	0.030170	0.054406	0.076662	0.276205	0.064339	0.430458	0.000000	0.000000
AZ, 00205	0.000000	0.000000	0.000000	0.228998	0.000000	0.000000	0.276205	0.006608	0.488188	0.000000	0.000000
AZ, 00206	0.032714	0.018811	0.000000	0.033532	0.000000	0.143942	0.276205	0.000000	0.494797	0.000000	0.000000
AZ, 00207	0.020171	0.018391	0.048054	0.042715	0.030256	0.069411	0.276205	0.048039	0.446758	0.000000	0.000000
AZ, 00208	0.000000	0.007633	0.000000	0.000000	0.000000	0.221365	0.276205	0.093138	0.401658	0.000000	0.000000
AZ, 00209	0.075017	0.067120	0.086861	0.000000	0.000000	0.000000	0.276205	0.215371	0.279425	0.000000	0.000000
AZ, 00300	0.000000	0.016635	0.000000	0.002295	0.014341	0.012620	0.611811	0.024416	0.317882	0.000000	0.000000
AZ, 00400	0.068993	0.012600	0.014460	0.001653	0.061970	0.021896	0.377257	0.069105	0.372067	0.000000	0.000000
AZ, 00500	0.006058	0.011612	0.016913	0.034079	0.009845	0.017923	0.472894	0.034889	0.395786	0.000000	0.000000
AZ, 00600	0.000000	0.006015	0.000000	0.019299	0.029825	0.006516	0.625897	0.024120	0.288328	0.000000	0.000000
AZ, 00700	0.029061	0.000000	0.000000	0.016168	0.038679	0.000000	0.622224	0.006918	0.286951	0.000000	0.000000
AZ, 00800	0.000000	0.001321	0.000000	0.025009	0.009070	0.001673	0.521564	0.018894	0.422468	0.000000	0.000000
AZ, 00803	0.000000	0.000000	0.000000	0.051163	0.000000	0.000000	0.489876	0.013347	0.445613	0.000000	0.000000
AZ, 00805	0.008527	0.008527	0.008527	0.008527	0.008527	0.008527	0.489876	0.007498	0.451463	0.000000	0.000000
AZ, 00807	0.000000	0.000000	0.000000	0.005743	0.000000	0.045420	0.489876	0.026585	0.432376	0.000000	0.000000
AZ, 00900	0.002669	0.000000	0.001585	0.002585	0.011342	0.002252	0.935531	0.002539	0.041498	0.000000	0.000000
CA, 00101	0.025863	0.046721	0.072584	0.035875	0.000000	0.216085	0.030422	0.086954	0.485495	0.000000	0.000000
CA, 00102	0.021243	0.005401	0.053647	0.027723	0.006121	0.282995	0.030422	0.437755	0.134694	0.000000	0.000000
CA, 00103	0.165040	0.000000	0.000000	0.000000	0.000000	0.232088	0.030422	0.203660	0.368789	0.000000	0.000000
CA, 00104	0.048249	0.019795	0.089076	0.042063	0.092787	0.105159	0.030422	0.033185	0.539264	0.000000	0.000000
CA, 00105	0.171356	0.018525	0.010420	0.033576	0.045155	0.118097	0.030422	0.156547	0.415902	0.000000	0.000000
CA, 00106	0.000000	0.000000	0.000000	0.000000	0.397129	0.000000	0.030422	0.060899	0.511550	0.000000	0.000000
CA, 00107	0.000000	0.000000	0.025068	0.015832	0.315328	0.040900	0.030422	0.290192	0.282257	0.000000	0.000000
CA, 00108	0.006582	0.000000	0.016090	0.023404	0.008045	0.343008	0.030422	0.291861	0.280588	0.000000	0.000000
CA, 00109	0.008414	0.000000	0.039545	0.031131	0.022717	0.295322	0.030422	0.246183	0.326266	0.000000	0.000000
CA, 00110	0.007905	0.009765	0.037667	0.000000	0.020461	0.321330	0.030422	0.125755	0.446694	0.000000	0.000000
CA, 00300	0.000000	0.000000	0.041753	0.029340	0.000000	0.000000	0.436520	0.000000	0.492388	0.000000	0.000000
CA, 00701	0.047498	0.009779	0.000000	0.039465	0.062516	0.040862	0.306759	0.019517	0.473604	0.000000	0.000000
CA, 00702	0.000000	0.000000	0.017198	0.025015	0.031269	0.126639	0.306759	0.000000	0.493121	0.000000	0.000000
CA, 01100	0.000000	0.019646	0.003387	0.015243	0.053518	0.007452	0.471967	0.069197	0.359590	0.000000	0.000000
CA, 01301	0.118603	0.000000	0.000000	0.000000	0.051395	0.086976	0.047100	0.311549	0.384378	0.000000	0.000000
CA, 01302	0.000000	0.059074	0.097473	0.000000	0.000000	0.100426	0.047100	0.126532	0.569395	0.000000	0.000000
CA, 01303	0.000000	0.197212	0.000000	0.000000	0.059761	0.000000	0.047100	0.075576	0.620352	0.000000	0.000000
CA, 01304	0.000000	0.035820	0.048280	0.017651	0.025438	0.129784	0.047100	0.170311	0.525616	0.000000	0.000000
CA, 01305	0.051960	0.007423	0.033933	0.022976	0.013785	0.126896	0.047100	0.080050	0.615878	0.000000	0.000000
CA, 01306	0.000000	0.000000	0.000000	0.040310	0.000000	0.216664	0.047100	0.083366	0.612561	0.000000	0.000000
CA, 01307	0.044476	0.044476	0.087717	0.000000	0.000000	0.080304	0.047100	0.037822	0.658105	0.000000	0.000000
CA, 01308	0.000000	0.000000	0.000000	0.000000	0.000000	0.256973	0.047100	0.022704	0.673223	0.000000	0.000000
CA, 01309	0.043374	0.072836	0.067926	0.000000	0.054013	0.018823	0.047100	0.008264	0.687663	0.000000	0.000000
CA, 01500	0.022281	0.021852	0.010283	0.000000	0.000000	0.014997	0.635417	0.000000	0.295171	0.000000	0.000000
CA, 01700	0.000000	0.000000	0.000000	0.000000	0.107989	0.000000	0.149430	0.016949	0.725632	0.000000	0.000000
CA, 01901	0.057831	0.000000	0.000000	0.095142	0.116595	0.009328	0.121988	0.026712	0.572404	0.000000	0.000000
CA, 01902	0.004512	0.000000	0.021432	0.111671	0.066552	0.074730	0.121988	0.007389	0.591727	0.000000	0.000000
CA, 01903	0.120657	0.000000	0.030659	0.063296	0.034615	0.029670	0.121988	0.000000	0.599116	0.000000	0.000000
CA, 01904	0.055307	0.041598	0.019617	0.090523	0.045852	0.025999	0.121988	0.059515	0.539601	0.000000	0.000000
CA, 01905	0.066693	0.010394	0.000000	0.061496	0.118661	0.021653	0.121988	0.024270	0.574846	0.000000	0.000000
CA, 01906	0.010779	0.000000	0.024926	0.076798	0.080839	0.085555	0.121988	0.012117	0.586999	0.000000	0.000000
CA, 01907	0.033761	0.036697	0.000000	0.061651	0.146788	0.000000	0.121988	0.000000	0.599116	0.000000	0.000000
CA, 02300	0.005646	0.007764	0.019762	0.072344	0.080814	0.000000	0.260583	0.109046	0.444041	0.000000	0.000000
CA, 02500	0.023080	0.000000	0.000000	0.047809	0.121997	0.044512	0.275059	0.038164	0.449378	0.000000	0.000000
CA, 02901	0.000000	0.028691	0.010955	0.055818	0.011477	0.075641	0.183061	0.000000	0.634358	0.000000	0.000000
CA, 02902	0.004226	0.040151	0.020287	0.044377	0.010143	0.063396	0.183061	0.025687	0.608670	0.000000	0.000000
CA, 02903	0.002501	0.083537	0.033015	0.024011	0.013506	0.026012	0.183061	0.020533	0.613825	0.000000	0.000000
CA, 02904	0.000000	0.000000	0.000000	0.069255	0.113326	0.000000	0.183061	0.000000	0.634358	0.000000	0.000000
CA, 02905	0.036163	0.047630	0.013231	0.004851	0.045425	0.035281	0.183061	0.011988	0.622370	0.000000	0.000000
CA, 03100	0.023541	0.000000	0.036821	0.056137	0.106238	0.042254	0.170804	0.004977	0.559227	0.000000	0.000000
CA, 03300	0.029705	0.005446	0.000000	0.037132	0.000000	0.011387	0.500571	0.010819	0.404940	0.000000	0.000000
CA, 03701	0.000000	0.000000	0.242587	0.000000	0.000000	0.242587	0.053871	0.038413	0.422542	0.000000	0.000000
CA, 03702	0.000000	0.000000	0.106967	0.085956	0.059214	0.233036	0.053871	0.043146	0.417809	0.000000	0.000000
CA, 03703	0.034167	0.000000	0.271059	0.000000	0.000000	0.179947	0.053871	0.000000	0.460955	0.000000	0.000000
CA, 03704	0.000000	0.000000	0.071621	0.000000	0.103966	0.309587	0.053871	0.000000	0.460955	0.000000	0.000000
CA, 03705	0.000000	0.000000	0.122458	0.006655	0.005324	0.350736	0.053871	0.128043	0.332912	0.000000	0.000000
CA, 03706	0.179367	0.000000	0.049988	0.000000	0.052928	0.202891	0.053871	0.065186	0.395770	0.000000	0.000000
CA, 03707	0.036458	0.000000	0.157050	0.106570	0.000000	0.185095	0.053871	0.028318	0.432637	0.000000	0.000000
CA, 03708	0.075471	0.000000	0.298292	0.000000	0.000000	0.111410	0.053871	0.099469	0.361486	0.000000	0.000000
CA, 03709	0.000000	0.000000	0.000000	0.000000	0.000000	0.485174	0.053871	0.038413	0.422542	0.000000	0.000000
CA, 03710	0.000000	0.000000	0.375092	0.000000	0.000000	0.110081	0.053871	0.132121	0.328834	0.000000	0.000000
CA, 03711	0.098679	0.000000	0.090456	0.065786	0.046599	0.183653	0.053871	0.211055	0.249900	0.000000	0.000000
CA, 03712	0.077242	0.000000	0.113449	0.000000	0.000000	0.294483	0.053871	0.084620	0.376335	0.000000	0.000000
CA, 03713	0.000000	0.000000	0.000000	0.000000	0.000000	0.485174	0.053871	0.151193	0.309762	0.000000	0.000000
CA, 03714	0.000000	0.000000	0.000000	0.000000	0.000000	0.485174	0.053871	0.424444	0.036511	0.000000	0.000000
CA, 03715	0.000000	0.042356	0.092414	0.000000	0.000000	0.350403	0.053871	0.000000	0.460955	0.000000	0.000000
CA, 03716	0.000000	0.000000	0.000000	0.000000	0.000000	0.485174	0.053871	0.000000	0.460955	0.000000	0.000000
CA, 03717	0.207007	0.000000	0.097035	0.000000	0.181131	0.000000	0.053871	0.048326	0.412629	0.000000	0.000000
CA, 03718	0.008075	0.021533	0.130546	0.006729	0.034992	0.283298	0.053871	0.190668	0.270287	0.000000	0.000000
CA, 03719	0.005258	0.014818	0.025812	0.070267	0.032026	0.336992	0.053871	0.255686	0.205269	0.000000	0.000000
CA, 03720	0.203773	0.000000	0.036041	0.000000	0.000000	0.245359	0.053871	0.000000	0.460955	0.000000	0.000000
CA, 03721	0.030394	0.000000	0.085553	0.000000	0.027579	0.341648	0.053871	0.039738	0.421218	0.000000	0.000000
CA, 03722	0.097035	0.000000	0.164513	0.007250	0.027326	0.189050	0.053871	0.000000	0.460955	0.000000	0.000000
CA, 03723	0.065262	0.000000	0.217255	0.000000	0.012022	0.190635	0.053871	0.000000	0.460955	0.000000	0.000000
CA, 03724	0.012649	0.000000	0.083121	0.033429	0.032526	0.323449	0.053871	0.066177	0.394778	0.000000	0.000000
CA, 03725	0.016892	0.005539	0.018554	0.001938	0.000000	0.442250	0.053871	0.140953	0.320002	0.000000	0.000000
CA, 03726	0.346553	0.056109	0.000000	0.000000	0.000000	0.082513	0.053871	0.014723	0.446232	0.000000	0.000000
CA, 03727	0.190199	0.000000	0.120126	0.000000	0.041377	0.133473	0.053871	0.000000	0.460955	0.000000	0.000000
CA, 03728	0.000000	0.009807	0.182714	0.021162	0.085163	0.186327	0.053871	0.000000	0.460955	0.000000	0.000000
CA, 03729	0.115643	0.000000	0.097771	0.006308	0.044154	0.221298	0.053871	0.024694	0.436261	0.000000	0.000000
CA, 03730	0.081400	0.010477	0.097518	0.000000	0.047550	0.248228	0.053871	0.089462	0.371493	0.000000	0.000000
CA, 03731	0.032195	0.000000	0.144504	0.000000	0.092842	0.215633	0.053871	0.136092	0.324864	0.000000	0.000000
CA, 03732	0.043994	0.010844	0.064442	0.025715	0.018589	0.321590	0.053871	0.000000	0.460955	0.000000	0.000000
CA, 03733	0.020271	0.013220	0.107963	0.000000	0.039219	0.304500	0.053871	0.367518	0.093437	0.000000	0.000000
CA, 03734	0.025460	0.012970	0.111446	0.004804	0.015372	0.315123	0.053871	0.292670	0.168285	0.000000	0.000000
CA, 03735	0.020160	0.060479	0.206972	0.000000	0.000000	0.197564	0.053871	0.052869	0.408086	0.000000	0.000000
CA, 03736	0.094829	0.000000	0.132320	0.026464	0.072776	0.158784	0.053871	0.094776	0.366179	0.000000	0.000000
CA, 03737	0.080862	0.106738	0.142318	0.048517	0.000000	0.106738	0.053871	0.000000	0.460955	0.000000	0.000000
CA, 03738	0.072035	0.042373	0.097458	0.000000	0.000000	0.273307	0.053871	0.217232	0.243723	0.000000	0.000000
CA, 03739	0.000000	0.169247	0.315927	0.000000	0.000000	0.000000	0.053871	0.293796	0.167160	0.000000	0.000000
CA, 03740	0.000000	0.000000	0.000000	0.000000	0.000000	0.485174	0.053871	0.116909	0.344046	0.000000	0.000000
CA, 03741	0.000000	0.129380	0.012938	0.000000	0.258759	0.084097	0.053871	0.000000	0.460955	0.000000	0.000000
CA, 03742	0.141736	0.196250	0.089948	0.000000	0.057240	0.000000	0.053871	0.000000	0.460955	0.000000	0.000000
CA, 03743	0.000000	0.212263	0.000000	0.272910	0.000000	0.000000	0.053871	0.221258	0.239697	0.000000	0.000000
CA, 03744	0.013907	0.007570	0.021829	0.004225	0.000000	0.437642	0.053871	0.275513	0.185442	0.000000	0.000000
CA, 03745	0.064155	0.089550	0.105589	0.057472	0.068165	0.100242	0.053871	0.307992	0.152963	0.000000	0.000000
CA, 03746	0.031767	0.000000	0.115518	0.050539	0.021660	0.265690	0.053871	0.265398	0.195557	0.000000	0.000000
CA, 03747	0.000000	0.000000	0.000000	0.485174	0.000000	0.000000	0.053871	0.096581	0.364374	0.000000	0.000000
CA, 03748	0.020947	0.000000	0.029411	0.015446	0.010368	0.409002	0.053871	0.075644	0.385311	0.000000	0.000000
CA, 03749	0.077401	0.000000	0.037757	0.132148	0.000000	0.237867	0.053871	0.000000	0.460955	0.000000	0.000000
CA, 03750	0.078952	0.000000	0.127342	0.000000	0.052210	0.226669	0.053871	0.188243	0.272712	0.000000	0.000000
CA, 03751	0.000000	0.059879	0.021495	0.251799	0.000000	0.152001	0.053871	0.263666	0.197289	0.000000	0.000000
CA, 03752	0.000000	0.000000	0.059872	0.109422	0.101164	0.214715	0.053871	0.337284	0.123671	0.000000	0.000000
CA, 03753	0.000000	0.000000	0.079784	0.000000	0.086253	0.319136	0.053871	0.056972	0.403983	0.000000	0.000000
CA, 03754	0.080254	0.109438	0.000000	0.000000	0.178748	0.116733	0.053871	0.225933	0.235022	0.000000	0.000000
CA, 03755	0.000000	0.000000	0.000000	0.234222	0.000000	0.250952	0.053871	0.078275	0.382680	0.000000	0.000000
CA, 03756	0.000000	0.000000	0.485174	0.000000	0.000000	0.000000	0.053871	0.272993	0.187962	0.000000	0.000000
CA, 03757	0.047155	0.000000	0.024101	0.143561	0.042964	0.227392	0.053871	0.000000	0.460955	0.000000	0.000000
CA, 03758	0.073568	0.009312	0.195559	0.023281	0.017693	0.165760	0.053871	0.147225	0.313730	0.000000	0.000000
CA, 03759	0.223673	0.000000	0.021381	0.000000	0.154598	0.085522	0.053871	0.313290	0.147665	0.000000	0.000000
CA, 03760	0.000000	0.000000	0.266845	0.218328	0.000000	0.000000	0.053871	0.056860	0.404095	0.000000	0.000000
CA, 03761	0.000000	0.000000	0.485174	0.000000	0.000000	0.000000	0.053871	0.000000	0.460955	0.000000	0.000000
CA, 03762	0.054398	0.000000	0.170546	0.000000	0.063220	0.197010	0.053871	0.000000	0.460955	0.000000	0.000000
CA, 03763	0.119005	0.000000	0.210547	0.000000	0.000000	0.155622	0.053871	0.000000	0.460955	0.000000	0.000000
CA, 03764	0.195635	0.000000	0.000000	0.000000	0.000000	0.289539	0.053871	0.241453	0.219502	0.000000	0.000000
CA, 03765	0.000000	0.000000	0.000000	0.485174	0.000000	0.000000	0.053871	0.072149	0.388806	0.000000	0.000000
CA, 03766	0.048617	0.022324	0.036214	0.026293	0.031254	0.320473	0.053871	0.234938	0.226017	0.000000	0.000000
CA, 03767	0.086978	0.019026	0.142698	0.074747	0.031258	0.130467	0.053871	0.068010	0.392945	0.000000	0.000000
CA, 03768	0.000000	0.000000	0.234410	0.000000	0.000000	0.250764	0.053871	0.107199	0.353756	0.000000	0.000000
CA, 03769	0.080862	0.080862	0.080862	0.080862	0.080862	0.080862	0.053871	0.107462	0.353493	0.000000	0.000000
CA, 03900	0.022104	0.022104	0.022104	0.022104	0.022104	0.022104	0.224208	0.000000	0.643169	0.000000	0.000000
CA, 04101	0.000000	0.000000	0.000000	0.075497	0.000000	0.256691	0.041611	0.000000	0.626201	0.000000	0.000000
